textbox14,textbox79,textbox83,textbox81,textbox48
"Quarter 4 (10/01/2009-12/31/2009), Quarter 3 (07/01/2009-09/30/2009), Quarter 2 (04/01/2009-06/30/2009), Quarter 1 (01/01/2009-03/31/2009)",All,All,All,2/16/2026 3:21:24 PM

textbox7,POLICY_TYPE_NM,PIF_TOT,CAN_TOT,NONR_TOT,CHURR_TOT,NRHURR_TOT,NEW_TOT,textbox1,textbox3,PREM_TOT,textbox4,textbox5,textbox6,PEXW_TOT,textbox9,textbox10,CLAIMS_OPENED_TOT,CLAIMS_CLOSED_TOT,CLAIMS_PENDING_TOT,CLAIMS_ADR_TOT,CLAIMS_MED_TOT,CLAIMS_ARB_TOT,CLAIMS_APP_TOT,CLAIMS_SINK_TOT,CLAIMS_SETTL_TOT,CLAIMS_OTH_TOT,SumLawsuitsClosedTot,SumLawsuitsClosedCon,SumLawsuitsOpenBegin,SumLawsuitsOpenEnd,SumLawsuitsOpenTot,textbox63,textbox64,textbox65,textbox66,textbox67,textbox68,textbox69,textbox70,textbox71,textbox72,textbox73,textbox74,textbox75,textbox76,textbox77,CLAIMS_OPENED_TOT1,CLAIMS_CLOSED_TOT1,CLAIMS_PENDING_TOT1,CLAIMS_ADR_TOT1,CLAIMS_MED_TOT1,CLAIMS_ARB_TOT1,CLAIMS_APP_TOT1,CLAIMS_SINK_TOT1,CLAIMS_SETTL_TOT1,CLAIMS_OTH_TOT1,Textbox104,Textbox158,Textbox151,Textbox140,Textbox122
Period Ending  3/31/2009,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,623,687","141,147","63,907",19,"2,112","214,318","241,073","1,533,585,469,460","6,173,268,809","3,382,614","165,525,502,532","5,839,416,807","333,852,002","53,399","72,741",,,,,,,,,,,,,,,,"6,202,486","258,803","166,757",28,"3,977","440,384","435,657","2,105,571,171,354","9,578,699,055","5,766,829","229,243,165,703","9,060,513,623","518,185,432","69,139","118,173",,,,,,,,,,,,,,,
Period Ending  3/31/2009,Personal Residential - Mobile Homeowners,"433,444","12,696","14,813",2,37,"25,675","16,501","33,488,775,424","400,720,443","416,943","1,062,377,876","393,451,921","7,268,521","1,094","4,005",,,,,,,,,,,,,,,,"6,202,486","258,803","166,757",28,"3,977","440,384","435,657","2,105,571,171,354","9,578,699,055","5,766,829","229,243,165,703","9,060,513,623","518,185,432","69,139","118,173",,,,,,,,,,,,,,,
Period Ending  3/31/2009,Personal Residential - Tenants,"261,356","29,867","2,571",0,56,"35,209","6,416","9,019,299,595","65,878,930","254,940","418,208,851","63,923,708","1,955,222","1,472","1,686",,,,,,,,,,,,,,,,"6,202,486","258,803","166,757",28,"3,977","440,384","435,657","2,105,571,171,354","9,578,699,055","5,766,829","229,243,165,703","9,060,513,623","518,185,432","69,139","118,173",,,,,,,,,,,,,,,
Period Ending  6/30/2009,Commercial Residential - Allied Lines (Condo Associations Only),"6,649",248,"1,549",0,22,334,18,"59,288,378,926","220,142,720","6,631","87,024,959","219,956,782","185,938",0,0,,,,,,,,,,,,,,,,"6,205,409","245,925","234,375",28,"4,148","473,033","418,015","2,146,493,983,595","9,372,461,195","5,787,394","214,700,189,675","8,876,044,457","496,416,739","33,621","44,512",,,,,,,,,,,,,,,
Period Ending  6/30/2009,Commercial Residential - Allied Lines (Excl Condo Associations),"5,993",302,403,0,7,253,35,"6,271,300,890","33,377,820","5,958","598,320,755","31,266,607","2,111,213",0,0,,,,,,,,,,,,,,,,"6,205,409","245,925","234,375",28,"4,148","473,033","418,015","2,146,493,983,595","9,372,461,195","5,787,394","214,700,189,675","8,876,044,457","496,416,739","33,621","44,512",,,,,,,,,,,,,,,
Period Ending  6/30/2009,Commercial Residential - CMP (Condo Associations Only),"7,003",403,546,0,1,"1,264","2,572","61,078,322,493","313,052,563","4,431","20,102,024,257","288,053,007","24,999,556",1,1,,,,,,,,,,,,,,,,"6,205,409","245,925","234,375",28,"4,148","473,033","418,015","2,146,493,983,595","9,372,461,195","5,787,394","214,700,189,675","8,876,044,457","496,416,739","33,621","44,512",,,,,,,,,,,,,,,
Period Ending  6/30/2009,Commercial Residential - CMP (Excl Condo Associations),"77,232","2,375",536,0,134,657,"8,456","20,605,383,167","95,320,685","68,776","2,189,240,763","78,688,785","16,631,900",6,15,,,,,,,,,,,,,,,,"6,205,409","245,925","234,375",28,"4,148","473,033","418,015","2,146,493,983,595","9,372,461,195","5,787,394","214,700,189,675","8,876,044,457","496,416,739","33,621","44,512",,,,,,,,,,,,,,,
Period Ending  6/30/2009,Commercial Residential - Dwelling/Fire (Condo Associations Only),"7,451",300,484,0,0,685,517,"62,247,626,369","312,186,651","6,934","5,036,839,719","307,086,319","5,100,332",0,0,,,,,,,,,,,,,,,,"6,205,409","245,925","234,375",28,"4,148","473,033","418,015","2,146,493,983,595","9,372,461,195","5,787,394","214,700,189,675","8,876,044,457","496,416,739","33,621","44,512",,,,,,,,,,,,,,,
Period Ending  6/30/2009,Commercial Residential - Dwelling/Fire (Excl Condo Associations),"3,752",127,176,0,0,256,186,"11,947,166,628","67,260,041","3,566","686,834,406","66,349,640","910,401",0,0,,,,,,,,,,,,,,,,"6,205,409","245,925","234,375",28,"4,148","473,033","418,015","2,146,493,983,595","9,372,461,195","5,787,394","214,700,189,675","8,876,044,457","496,416,739","33,621","44,512",,,,,,,,,,,,,,,
Period Ending  6/30/2009,Personal Residential - Allied Lines,"332,568","13,859","107,393",0,0,"90,593","1,499","117,259,440,324","537,883,407","331,069","2,281,518,561","531,145,649","6,737,758",0,0,,,,,,,,,,,,,,,,"6,205,409","245,925","234,375",28,"4,148","473,033","418,015","2,146,493,983,595","9,372,461,195","5,787,394","214,700,189,675","8,876,044,457","496,416,739","33,621","44,512",,,,,,,,,,,,,,,
Period Ending  6/30/2009,Personal Residential - Condominium Unit Owners,"789,600","26,862","21,921",11,218,"57,021","93,388","72,781,967,551","556,015,299","696,212","14,402,425,620","495,029,362","60,985,937","5,472","7,237",,,,,,,,,,,,,,,,"6,205,409","245,925","234,375",28,"4,148","473,033","418,015","2,146,493,983,595","9,372,461,195","5,787,394","214,700,189,675","8,876,044,457","496,416,739","33,621","44,512",,,,,,,,,,,,,,,
Period Ending  6/30/2009,Personal Residential - Dwelling/Fire,"627,773","29,553","17,772",0,"1,422","48,798","58,349","116,371,645,489","624,818,012","569,424","15,435,338,627","574,545,836","50,272,176",475,525,,,,,,,,,,,,,,,,"6,205,409","245,925","234,375",28,"4,148","473,033","418,015","2,146,493,983,595","9,372,461,195","5,787,394","214,700,189,675","8,876,044,457","496,416,739","33,621","44,512",,,,,,,,,,,,,,,
Period Ending  6/30/2009,Personal Residential - Farmowners,"2,713",43,28,0,0,76,2,"1,215,583,359","6,358,062","2,711","1,372,000","6,353,026","5,036",9,11,,,,,,,,,,,,,,,,"6,205,409","245,925","234,375",28,"4,148","473,033","418,015","2,146,493,983,595","9,372,461,195","5,787,394","214,700,189,675","8,876,044,457","496,416,739","33,621","44,512",,,,,,,,,,,,,,,
Period Ending  6/30/2009,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,642,457","127,643","66,095",17,"2,273","204,313","232,206","1,574,615,844,967","6,137,830,598","3,410,251","152,505,990,878","5,817,504,677","320,325,921","24,347","33,119",,,,,,,,,,,,,,,,"6,205,409","245,925","234,375",28,"4,148","473,033","418,015","2,146,493,983,595","9,372,461,195","5,787,394","214,700,189,675","8,876,044,457","496,416,739","33,621","44,512",,,,,,,,,,,,,,,
Period Ending  6/30/2009,Personal Residential - Mobile Homeowners,"436,591","12,232","13,653",0,16,"28,241","14,773","33,710,047,064","402,111,821","421,818","961,520,336","395,816,168","6,295,653","2,854","3,028",,,,,,,,,,,,,,,,"6,205,409","245,925","234,375",28,"4,148","473,033","418,015","2,146,493,983,595","9,372,461,195","5,787,394","214,700,189,675","8,876,044,457","496,416,739","33,621","44,512",,,,,,,,,,,,,,,
Period Ending  6/30/2009,Personal Residential - Tenants,"265,627","31,978","3,819",0,55,"40,542","6,014","9,101,276,368","66,103,516","259,613","411,738,794","64,248,598","1,854,918",457,576,,,,,,,,,,,,,,,,"6,205,409","245,925","234,375",28,"4,148","473,033","418,015","2,146,493,983,595","9,372,461,195","5,787,394","214,700,189,675","8,876,044,457","496,416,739","33,621","44,512",,,,,,,,,,,,,,,
Period Ending  9/30/2009,Commercial Residential - Allied Lines (Condo Associations Only),"6,736",99,180,0,21,366,20,"60,708,403,723","217,690,341","6,716","81,861,239","217,521,455","168,886",0,0,,,,,,,,,,,,,,,,"6,200,470","231,158","185,738",23,"3,227","420,452","405,420","2,155,817,882,334","9,308,196,777","5,795,050","209,644,665,622","8,831,324,675","476,872,102","20,876","19,926",,,,,,,,,,,,,,,
Period Ending  9/30/2009,Commercial Residential - Allied Lines (Excl Condo Associations),"5,887",140,235,0,5,269,36,"6,437,211,798","32,184,223","5,851","599,214,882","30,145,322","2,038,901",1,0,,,,,,,,,,,,,,,,"6,200,470","231,158","185,738",23,"3,227","420,452","405,420","2,155,817,882,334","9,308,196,777","5,795,050","209,644,665,622","8,831,324,675","476,872,102","20,876","19,926",,,,,,,,,,,,,,,
Period Ending  9/30/2009,Commercial Residential - CMP (Condo Associations Only),"7,186",177,287,0,0,702,"2,563","63,761,555,459","322,741,491","4,623","19,700,780,749","298,690,904","24,050,587",3,4,,,,,,,,,,,,,,,,"6,200,470","231,158","185,738",23,"3,227","420,452","405,420","2,155,817,882,334","9,308,196,777","5,795,050","209,644,665,622","8,831,324,675","476,872,102","20,876","19,926",,,,,,,,,,,,,,,
Period Ending  9/30/2009,Commercial Residential - CMP (Excl Condo Associations),"75,499","1,789",409,0,53,459,"8,180","20,890,923,807","95,313,530","67,319","2,135,687,681","78,699,155","16,614,375",16,21,,,,,,,,,,,,,,,,"6,200,470","231,158","185,738",23,"3,227","420,452","405,420","2,155,817,882,334","9,308,196,777","5,795,050","209,644,665,622","8,831,324,675","476,872,102","20,876","19,926",,,,,,,,,,,,,,,
Period Ending  9/30/2009,Commercial Residential - Dwelling/Fire (Condo Associations Only),"6,487",188,305,0,0,429,375,"55,836,292,087","270,263,944","6,112","3,464,729,800","266,563,681","3,700,263",0,3,,,,,,,,,,,,,,,,"6,200,470","231,158","185,738",23,"3,227","420,452","405,420","2,155,817,882,334","9,308,196,777","5,795,050","209,644,665,622","8,831,324,675","476,872,102","20,876","19,926",,,,,,,,,,,,,,,
Period Ending  9/30/2009,Commercial Residential - Dwelling/Fire (Excl Condo Associations),"3,712",134,170,0,0,263,177,"11,959,917,717","63,566,714","3,535","670,638,906","62,729,560","837,154",0,0,,,,,,,,,,,,,,,,"6,200,470","231,158","185,738",23,"3,227","420,452","405,420","2,155,817,882,334","9,308,196,777","5,795,050","209,644,665,622","8,831,324,675","476,872,102","20,876","19,926",,,,,,,,,,,,,,,
Period Ending  9/30/2009,Personal Residential - Allied Lines,"323,543","10,362","88,105",0,0,"82,280","1,528","120,069,972,622","533,348,273","322,015","2,203,110,718","526,798,315","6,549,958",0,0,,,,,,,,,,,,,,,,"6,200,470","231,158","185,738",23,"3,227","420,452","405,420","2,155,817,882,334","9,308,196,777","5,795,050","209,644,665,622","8,831,324,675","476,872,102","20,876","19,926",,,,,,,,,,,,,,,
Period Ending  9/30/2009,Personal Residential - Condominium Unit Owners,"799,344","22,384","16,976",11,89,"48,915","91,839","73,700,334,239","556,530,861","707,505","14,451,442,827","497,417,879","59,112,982","3,550","4,026",,,,,,,,,,,,,,,,"6,200,470","231,158","185,738",23,"3,227","420,452","405,420","2,155,817,882,334","9,308,196,777","5,795,050","209,644,665,622","8,831,324,675","476,872,102","20,876","19,926",,,,,,,,,,,,,,,
Period Ending  9/30/2009,Personal Residential - Dwelling/Fire,"633,847","28,009","15,584",0,990,"49,762","55,672","119,220,944,849","634,259,887","578,175","14,744,972,708","587,140,023","47,119,864","4,580","4,547",,,,,,,,,,,,,,,,"6,200,470","231,158","185,738",23,"3,227","420,452","405,420","2,155,817,882,334","9,308,196,777","5,795,050","209,644,665,622","8,831,324,675","476,872,102","20,876","19,926",,,,,,,,,,,,,,,
Period Ending  9/30/2009,Personal Residential - Farmowners,"2,823",41,51,0,0,202,2,"1,285,565,454","6,662,311","2,821","1,372,000","6,657,275","5,036",12,12,,,,,,,,,,,,,,,,"6,200,470","231,158","185,738",23,"3,227","420,452","405,420","2,155,817,882,334","9,308,196,777","5,795,050","209,644,665,622","8,831,324,675","476,872,102","20,876","19,926",,,,,,,,,,,,,,,
Period Ending  9/30/2009,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,622,967","118,982","51,870",10,"2,036","166,084","225,239","1,578,920,500,553","6,102,631,422","3,397,728","150,276,533,515","5,793,610,658","309,020,764","11,578","10,114",,,,,,,,,,,,,,,,"6,200,470","231,158","185,738",23,"3,227","420,452","405,420","2,155,817,882,334","9,308,196,777","5,795,050","209,644,665,622","8,831,324,675","476,872,102","20,876","19,926",,,,,,,,,,,,,,,
Period Ending  9/30/2009,Personal Residential - Mobile Homeowners,"438,027","10,059","7,667",1,11,"19,788","14,028","33,837,363,293","405,190,076","423,999","917,285,700","399,331,914","5,858,161",687,715,,,,,,,,,,,,,,,,"6,200,470","231,158","185,738",23,"3,227","420,452","405,420","2,155,817,882,334","9,308,196,777","5,795,050","209,644,665,622","8,831,324,675","476,872,102","20,876","19,926",,,,,,,,,,,,,,,
Period Ending  9/30/2009,Personal Residential - Tenants,"274,412","38,794","3,899",1,22,"50,933","5,761","9,188,896,733","67,813,704","268,651","397,034,898","66,018,534","1,795,170",449,484,,,,,,,,,,,,,,,,"6,200,470","231,158","185,738",23,"3,227","420,452","405,420","2,155,817,882,334","9,308,196,777","5,795,050","209,644,665,622","8,831,324,675","476,872,102","20,876","19,926",,,,,,,,,,,,,,,
Period Ending  12/31/2009,Commercial Residential - Allied Lines (Condo Associations Only),"6,661",87,312,0,23,324,26,"59,437,074,028","210,472,927","6,635","247,619,530","209,994,452","478,475",0,0,,,,,,,,,,,,,,,,"6,187,895","213,551","158,243",38,"3,302","357,332","397,726","2,174,317,819,913","9,317,060,710","5,790,169","206,648,341,627","8,847,434,493","469,626,216","57,890","59,700",,,,,,,,,,,,,,,
Period Ending  12/31/2009,Commercial Residential - Allied Lines (Excl Condo Associations),"5,834",129,129,0,6,205,32,"6,539,719,643","32,165,973","5,802","545,637,114","30,170,144","1,995,829",0,0,,,,,,,,,,,,,,,,"6,187,895","213,551","158,243",38,"3,302","357,332","397,726","2,174,317,819,913","9,317,060,710","5,790,169","206,648,341,627","8,847,434,493","469,626,216","57,890","59,700",,,,,,,,,,,,,,,
Period Ending  12/31/2009,Commercial Residential - CMP (Condo Associations Only),"7,588",297,396,0,0,"1,099","2,478","68,911,058,818","347,285,005","5,110","18,849,158,047","325,121,777","22,163,227",0,1,,,,,,,,,,,,,,,,"6,187,895","213,551","158,243",38,"3,302","357,332","397,726","2,174,317,819,913","9,317,060,710","5,790,169","206,648,341,627","8,847,434,493","469,626,216","57,890","59,700",,,,,,,,,,,,,,,
Period Ending  12/31/2009,Commercial Residential - CMP (Excl Condo Associations),"73,917","1,669",333,0,4,407,"7,968","21,297,814,614","95,798,123","65,949","1,847,009,214","80,200,950","15,597,173",4,20,,,,,,,,,,,,,,,,"6,187,895","213,551","158,243",38,"3,302","357,332","397,726","2,174,317,819,913","9,317,060,710","5,790,169","206,648,341,627","8,847,434,493","469,626,216","57,890","59,700",,,,,,,,,,,,,,,
Period Ending  12/31/2009,Commercial Residential - Dwelling/Fire (Condo Associations Only),"6,715",139,333,0,0,700,339,"56,818,539,692","270,365,769","6,376","2,555,790,900","266,587,695","3,778,074",0,0,,,,,,,,,,,,,,,,"6,187,895","213,551","158,243",38,"3,302","357,332","397,726","2,174,317,819,913","9,317,060,710","5,790,169","206,648,341,627","8,847,434,493","469,626,216","57,890","59,700",,,,,,,,,,,,,,,
Period Ending  12/31/2009,Commercial Residential - Dwelling/Fire (Excl Condo Associations),"3,675",132,133,0,0,225,176,"11,604,250,579","60,093,128","3,499","663,067,206","59,287,819","805,308",1,0,,,,,,,,,,,,,,,,"6,187,895","213,551","158,243",38,"3,302","357,332","397,726","2,174,317,819,913","9,317,060,710","5,790,169","206,648,341,627","8,847,434,493","469,626,216","57,890","59,700",,,,,,,,,,,,,,,
Period Ending  12/31/2009,Personal Residential - Allied Lines,"316,812","9,957","57,569",0,0,"54,046","1,528","118,841,687,085","515,855,570","315,284","2,263,451,179","509,345,392","6,510,178",0,0,,,,,,,,,,,,,,,,"6,187,895","213,551","158,243",38,"3,302","357,332","397,726","2,174,317,819,913","9,317,060,710","5,790,169","206,648,341,627","8,847,434,493","469,626,216","57,890","59,700",,,,,,,,,,,,,,,
Period Ending  12/31/2009,Personal Residential - Condominium Unit Owners,"803,606","20,940","14,708",24,23,"39,285","91,451","74,349,982,229","558,680,810","712,155","14,601,597,399","500,324,872","58,355,938","9,357","10,018",,,,,,,,,,,,,,,,"6,187,895","213,551","158,243",38,"3,302","357,332","397,726","2,174,317,819,913","9,317,060,710","5,790,169","206,648,341,627","8,847,434,493","469,626,216","57,890","59,700",,,,,,,,,,,,,,,
Period Ending  12/31/2009,Personal Residential - Dwelling/Fire,"635,734","24,467","15,137",0,175,"40,740","54,077","121,467,250,344","632,131,613","581,657","14,507,942,467","586,158,660","45,972,953","12,878","13,640",,,,,,,,,,,,,,,,"6,187,895","213,551","158,243",38,"3,302","357,332","397,726","2,174,317,819,913","9,317,060,710","5,790,169","206,648,341,627","8,847,434,493","469,626,216","57,890","59,700",,,,,,,,,,,,,,,
Period Ending  12/31/2009,Personal Residential - Farmowners,"2,930",43,53,0,0,190,2,"1,334,791,557","6,947,409","2,928","1,421,480","6,942,166","5,243",8,8,,,,,,,,,,,,,,,,"6,187,895","213,551","158,243",38,"3,302","357,332","397,726","2,174,317,819,913","9,317,060,710","5,790,169","206,648,341,627","8,847,434,493","469,626,216","57,890","59,700",,,,,,,,,,,,,,,
Period Ending  12/31/2009,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,620,331","110,100","58,160",13,"3,064","164,125","220,411","1,591,388,238,199","6,123,396,931","3,399,920","149,275,545,959","5,816,851,670","306,545,261","32,524","33,921",,,,,,,,,,,,,,,,"6,187,895","213,551","158,243",38,"3,302","357,332","397,726","2,174,317,819,913","9,317,060,710","5,790,169","206,648,341,627","8,847,434,493","469,626,216","57,890","59,700",,,,,,,,,,,,,,,
Period Ending  12/31/2009,Personal Residential - Mobile Homeowners,"426,517","10,286","8,667",0,5,"15,269","13,575","33,083,712,535","395,653,614","412,942","889,514,310","390,025,919","5,627,695","1,352",273,,,,,,,,,,,,,,,,"6,187,895","213,551","158,243",38,"3,302","357,332","397,726","2,174,317,819,913","9,317,060,710","5,790,169","206,648,341,627","8,847,434,493","469,626,216","57,890","59,700",,,,,,,,,,,,,,,
Period Ending  12/31/2009,Personal Residential - Tenants,"277,575","35,305","2,313",1,2,"40,717","5,663","9,243,700,590","68,213,838","271,912","400,586,822","66,422,976","1,790,862","1,766","1,819",,,,,,,,,,,,,,,,"6,187,895","213,551","158,243",38,"3,302","357,332","397,726","2,174,317,819,913","9,317,060,710","5,790,169","206,648,341,627","8,847,434,493","469,626,216","57,890","59,700",,,,,,,,,,,,,,,

